325	1.41934
326	1.3974
327	1.40768
328	1.34088
329	1.40554
330	1.44844
331	1.37424
332	1.43204
333	1.471
334	1.33978
335	1.45841
336	1.37886
337	1.37672
338	1.43747
339	1.34259
340	1.42672
341	1.33154
342	1.49437
343	1.39422
344	1.38819
345	1.30346
346	1.39582
347	1.47896
348	1.52268
349	1.37263
350	1.41337
351	1.32425
352	1.3434
353	1.3175
354	1.44918
355	1.32774
356	1.35894
357	1.35558
358	1.36638
359	1.30218
360	1.45133
361	1.407
362	1.40179
363	1.48817
364	1.3531
365	1.3727
366	1.34154
367	1.35335
368	1.35667
369	1.42845
370	1.40116
371	1.37132
372	1.39343
373	1.29964
374	1.31445
375	1.33221
376	1.3253
377	1.37295
378	1.53469
379	1.36489
380	1.36116
381	1.43523
382	1.44538
383	1.41817
384	1.47476
385	1.32016
386	1.37844
387	1.28677
388	1.40159
389	1.37464
390	1.37498
391	1.2756
392	1.40086
393	1.3074
394	1.32055
395	1.40768
396	1.48074
397	1.40458
398	1.48489
399	1.40975
400	1.4991
401	1.36263
402	1.3028
403	1.3395
404	1.40288
405	1.40615
406	1.4291
407	1.45898
408	1.47187
409	1.44841
410	1.39374
411	1.42049
412	1.41529
413	1.45932
414	1.41758
415	1.37966
416	1.38011
417	1.35997
418	1.41206
419	1.40512
420	1.49665
421	1.38281
422	1.47756
423	1.46621
424	1.58551
425	1.32789
426	1.41561
427	1.35453
428	1.44786
429	1.47818
430	1.42698
431	1.34503
432	1.32554
433	1.3288
434	1.30155
435	1.3764
436	1.36608
437	1.42314
438	1.39365
439	1.39411
440	1.45525
441	1.53838
442	1.35432
443	1.30809
444	1.40479
445	1.37701
446	1.39704
447	1.36958
448	1.34109
449	1.419
450	1.37205
451	1.28193
452	1.40456
453	1.52212
454	1.44477
455	1.36809
456	1.38138
457	1.35304
458	1.40365
459	1.40614
460	1.34854
461	1.37277
462	1.40818
463	1.4517
464	1.31171
465	1.35164
466	1.38572
467	1.37976
468	1.37316
469	1.46467
470	1.4041
471	1.41743
472	1.42157
473	1.34175
474	1.33915
475	1.37924
476	1.31684
477	1.35229
478	1.36978
479	1.35276
480	1.42483
481	1.37805
482	1.40406
483	1.43567
484	1.42914
485	1.36958
486	1.37653
487	1.38883
488	1.2954
489	1.39365
490	1.41631
491	1.38416
492	1.542
493	1.38931
494	1.37781
495	1.41611
496	1.41034
497	1.51596
498	1.41467
499	1.32516
500	1.38262
501	1.44342
502	1.4936
503	1.41862
504	1.36748
505	1.2869
506	1.3666
507	1.41573
508	1.31344
509	1.42979
510	1.42178
511	1.32411
512	1.3451
513	1.45534
514	1.4427
515	1.41881
516	1.3535
517	1.3951
518	1.37112
519	1.38065
520	1.37446
521	1.40632
522	1.38825
523	1.36172
524	1.39188
525	1.3863
526	1.34033
527	1.38697
528	1.38287
529	1.43399
530	1.4113
531	1.41186
532	1.29447
533	1.46309
534	1.35059
535	1.31667
536	1.35295
537	1.32553
538	1.38612
539	1.35566
540	1.33412
541	1.36163
542	1.47512
543	1.36911
544	1.44644
545	1.34021
546	1.38023
547	1.34989
548	1.40773
549	1.46516
550	1.33663
551	1.41925
552	1.3839
553	1.4473
554	1.40461
555	1.3724
556	1.39901
557	1.34513
558	1.37582
559	1.42716
560	1.36663
561	1.39746
562	1.35509
563	1.41298
564	1.42478
565	1.36348
566	1.48834
567	1.34238
568	1.36125
569	1.47016
570	1.43286
571	1.4679
572	1.39876
573	1.39009
574	1.3851
575	1.4015
576	1.44194
577	1.37687
578	1.36028
579	1.39785
580	1.43805
581	1.40849
582	1.36308
583	1.37872
584	1.40814
585	1.39271
586	1.38226
587	1.38699
588	1.34176
589	1.36613
590	1.37963
591	1.44912
592	1.38884
593	1.41631
594	1.47847
595	1.49949
596	1.35435
597	1.37471
598	1.44159
599	1.36592
600	1.43571
601	1.44203
602	1.41554
603	1.43363
604	1.41499
605	1.41134
606	1.39825
607	1.47584
608	1.45485
609	1.36286
610	1.43277
611	1.29984
612	1.3987
613	1.31969
614	1.42668
615	1.41889
616	1.43858
617	1.41679
618	1.37069
619	1.4364
620	1.36449
621	1.3432
622	1.3946
623	1.39606
624	1.4216
625	1.39976
626	1.34641
627	1.29599
628	1.32835
629	1.44986
630	1.4347
631	1.41976
632	1.40925
633	1.42783
634	1.37043
635	1.39255
636	1.42807
637	1.41258
638	1.41478
639	1.39265
640	1.4258
641	1.46509
642	1.35116
643	1.37952
644	1.37919
645	1.43302
646	1.49061
647	1.33038
648	1.4352
649	1.33513
650	1.37135
651	1.29971
652	1.29712
653	1.41775
654	1.3177
655	1.33555
656	1.4185
657	1.42554
658	1.39125
659	1.37866
660	1.35736
661	1.2982
662	1.37372
663	1.39825
664	1.41374
665	1.39902
666	1.32822
667	1.42747
668	1.35756
669	1.37985
670	1.35658
671	1.47883
672	1.38002
673	1.3493
674	1.30837
675	1.39235
676	1.32594
677	1.36131
678	1.42807
679	1.41754
680	1.31579
681	1.40338
682	1.35111
683	1.46986
684	1.3927
685	1.42178
686	1.4168
687	1.42448
688	1.34923
689	1.41475
690	1.4092
691	1.34283
692	1.40422
693	1.38262
694	1.39755
695	1.37462
696	1.34652
697	1.3274
698	1.37359
699	1.44405
700	1.33152
701	1.39458
702	1.47764
703	1.43335
704	1.37885
705	1.40034
706	1.46673
707	1.38655
708	1.47399
709	1.38857
710	1.39145
711	1.33729
712	1.3534
713	1.35132
714	1.34084
715	1.40447
716	1.37502
717	1.33572
718	1.3864
719	1.41822
720	1.37725
721	1.4423
722	1.36135
723	1.40253
724	1.45275
725	1.3164
726	1.38746
727	1.35741
728	1.34063
729	1.4175
730	1.3541
731	1.39353
732	1.46751
733	1.45104
734	1.37752
735	1.38933
736	1.30648
737	1.41402
738	1.30991
739	1.28699
740	1.31718
741	1.37777
742	1.35227
743	1.3218
744	1.41769
745	1.47272
746	1.34293
747	1.43442
748	1.37549
749	1.40693
750	1.33362
751	1.39145
752	1.36169
753	1.41243
754	1.36206
755	1.45305
756	1.39983
757	1.38606
758	1.2708
759	1.41484
760	1.321
761	1.37456
762	1.36616
763	1.34857
764	1.50394
765	1.31775
766	1.36581
767	1.38245
768	1.39148
769	1.37809
770	1.35089
771	1.38257
772	1.43739
773	1.41565
774	1.37752
775	1.43563
776	1.47373
777	1.44183
778	1.34542
779	1.39894
780	1.39806
781	1.41956
782	1.39111
783	1.46434
784	1.58674
785	1.39693
786	1.35815
787	1.40816
788	1.36971
789	1.30573
790	1.34518
791	1.39518
792	1.43407
793	1.38952
794	1.41236
795	1.33836
796	1.37191
797	1.31815
798	1.4026
799	1.39366
800	1.38444
801	1.39752
802	1.42201
803	1.45112
804	1.42287
805	1.41951
806	1.37688
807	1.38527
808	1.47997
809	1.42013
810	1.42962
811	1.34679
812	1.43325
813	1.29515
814	1.38122
815	1.41934
816	1.33056
817	1.36165
818	1.37945
819	1.42333
820	1.48834
821	1.49991
822	1.35984
823	1.42572
824	1.35578
825	1.37215
826	1.39945
827	1.43021
828	1.33571
829	1.32697
830	1.43958
831	1.34626
832	1.42329
833	1.34945
834	1.39981
835	1.38342
836	1.51088
837	1.3581
838	1.37692
839	1.37512
840	1.42772
841	1.41516
842	1.36272
843	1.43933
844	1.35667
845	1.44799
846	1.32045
847	1.39433
848	1.40721
849	1.42782
850	1.36761
851	1.3445
852	1.3944
853	1.35553
854	1.36299
855	1.40384
856	1.45234
857	1.24084
858	1.42608
859	1.367
860	1.37092
861	1.38821
862	1.31764
863	1.34968
864	1.42258
865	1.35664
866	1.38555
867	1.3616
868	1.28333
869	1.33527
870	1.35372
871	1.36123
872	1.39171
873	1.3986
874	1.38701
875	1.34071
876	1.3207
877	1.39992
878	1.38016
879	1.36463
880	1.42673
881	1.45456
882	1.33704
883	1.32913
884	1.5326
885	1.39014
886	1.35353
887	1.45648
888	1.45217
889	1.41464
890	1.38936
891	1.37811
892	1.34686
893	1.47203
894	1.55209
895	1.44049
896	1.44811
897	1.3164
898	1.43909
899	1.35021
900	1.37756
901	1.46741
902	1.37152
903	1.4085
904	1.40304
905	1.33791
906	1.3629
907	1.36206
908	1.30952
909	1.38701
910	1.36931
911	1.45683
912	1.3779
913	1.43827
914	1.41169
915	1.47845
916	1.3803
917	1.33096
918	1.30153
919	1.43683
920	1.40998
921	1.28023
922	1.42021
923	1.43909
924	1.4269
925	1.31993
926	1.39149
927	1.3213
928	1.41018
929	1.41017
930	1.36954
931	1.38992
932	1.32167
933	1.49499
934	1.45427
935	1.41346
936	1.37578
937	1.43822
938	1.40927
939	1.3816
940	1.29013
941	1.38089
942	1.35699
943	1.36871
944	1.28736
945	1.3813
946	1.34358
947	1.41785
948	1.40077
949	1.48199
950	1.4117
951	1.41189
952	1.46222
953	1.3598
954	1.38807
955	1.3729
956	1.3835
957	1.4622
958	1.43411
959	1.50494
960	1.37431
961	1.40155
962	1.36427
963	1.35382
964	1.31616
965	1.31282
966	1.28611
967	1.37147
968	1.42812
969	1.47106
970	1.40644
971	1.34634
972	1.41
973	1.45167
974	1.36259
975	1.29605
976	1.35912
977	1.4278
978	1.31101
979	1.38978
980	1.42277
981	1.37813
982	1.38951
983	1.45116
984	1.42279
985	1.41002
986	1.43318
987	1.41686
988	1.2993
989	1.46587
990	1.36432
991	1.41
992	1.40505
993	1.36792
994	1.42183
995	1.37252
996	1.39127
997	1.40674
998	1.3388
999	1.42278
1000	1.33467
